pid,lat,lon,coords,points
4334754076,55.9759,-4.22033,POINT (-4.22033 55.9759),POINT (-4.22033 55.9759)
4358303851,55.9761,-4.21997,POINT (-4.21997 55.9761),POINT (-4.21997 55.9761)
4290881165,56.3928,-3.45306,POINT (-3.45306 56.3928),POINT (-3.45306 56.3928)
4259284354,56.3954,-3.44356,POINT (-3.44356 56.3954),POINT (-3.44356 56.3954)
4259231578,56.3955,-3.44329,POINT (-3.44329 56.3955),POINT (-3.44329 56.3955)
4294739559,58.669,-3.37183,POINT (-3.37183 58.669),POINT (-3.37183 58.669)
4295644632,58.6712,-3.37683,POINT (-3.37683 58.6712),POINT (-3.37683 58.6712)
4303886068,57.0362,-4.15712,POINT (-4.15712 57.0362),POINT (-4.15712 57.0362)
4392380230,52.629,1.29322,POINT (1.29322 52.629),POINT (1.29322 52.629)
4391530214,52.624,1.29304,POINT (1.29304 52.624),POINT (1.29304 52.624)
4295399992,58.6521,-3.36616,POINT (-3.36616 58.6521),POINT (-3.36616 58.6521)
4365647884,55.9745,-4.20089,POINT (-4.20089 55.9745),POINT (-4.20089 55.9745)
4293028380,56.8363,-4.23223,POINT (-4.23223 56.8363),POINT (-4.23223 56.8363)
4401383082,51.4509,-2.59941,POINT (-2.59941 51.4509),POINT (-2.59941 51.4509)
4251433041,51.3404,-1.81515,POINT (-1.81515 51.3404),POINT (-1.81515 51.3404)
4251432493,51.3404,-1.81515,POINT (-1.81515 51.3404),POINT (-1.81515 51.3404)
4251412397,51.3489,-1.84622,POINT (-1.84622 51.3489),POINT (-1.84622 51.3489)
4251411795,51.3489,-1.84622,POINT (-1.84622 51.3489),POINT (-1.84622 51.3489)
4251425793,51.3499,-1.84613,POINT (-1.84613 51.3499),POINT (-1.84613 51.3499)
4252200018,51.3499,-1.84613,POINT (-1.84613 51.3499),POINT (-1.84613 51.3499)
4252199282,51.3499,-1.84613,POINT (-1.84613 51.3499),POINT (-1.84613 51.3499)
4252213636,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4251439311,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4252212300,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4252212706,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4251441671,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4251440851,51.4274,-1.77172,POINT (-1.77172 51.4274),POINT (-1.77172 51.4274)
4295651176,58.6705,-3.37643,POINT (-3.37643 58.6705),POINT (-3.37643 58.6705)
4343245949,55.9757,-4.20603,POINT (-4.20603 55.9757),POINT (-4.20603 55.9757)
4337421914,52.9209,-1.47309,POINT (-1.47309 52.9209),POINT (-1.47309 52.9209)
4321840154,55.976,-4.2199,POINT (-4.2199 55.976),POINT (-4.2199 55.976)
4292657743,57.9878,-4.15704,POINT (-4.15704 57.9878),POINT (-4.15704 57.9878)
4318939168,55.8545,-4.31068,POINT (-4.31068 55.8545),POINT (-4.31068 55.8545)
4315519865,55.8545,-4.31068,POINT (-4.31068 55.8545),POINT (-4.31068 55.8545)
4316220860,55.8545,-4.31068,POINT (-4.31068 55.8545),POINT (-4.31068 55.8545)
4293907900,58.5937,-3.52192,POINT (-3.52192 58.5937),POINT (-3.52192 58.5937)
4382263425,55.8503,-4.25917,POINT (-4.25917 55.8503),POINT (-4.25917 55.8503)
4382461787,55.8503,-4.25917,POINT (-4.25917 55.8503),POINT (-4.25917 55.8503)
4251459069,51.391,-1.91523,POINT (-1.91523 51.391),POINT (-1.91523 51.391)
4252231146,51.391,-1.91523,POINT (-1.91523 51.391),POINT (-1.91523 51.391)
4251459371,51.391,-1.91523,POINT (-1.91523 51.391),POINT (-1.91523 51.391)
4362192446,55.9761,-4.22045,POINT (-4.22045 55.9761),POINT (-4.22045 55.9761)
4362124880,55.976,-4.22018,POINT (-4.22018 55.976),POINT (-4.22018 55.976)
4261671715,56.3961,-3.42777,POINT (-3.42777 56.3961),POINT (-3.42777 56.3961)
4400686273,51.4507,-2.59951,POINT (-2.59951 51.4507),POINT (-2.59951 51.4507)
4234733656,55.8441,-4.42813,POINT (-4.42813 55.8441),POINT (-4.42813 55.8441)
4273439943,55.8646,-4.25144,POINT (-4.25144 55.8646),POINT (-4.25144 55.8646)
4312925289,55.9761,-4.21956,POINT (-4.21956 55.9761),POINT (-4.21956 55.9761)
4271435363,53.3282,-6.22938,POINT (-6.22938 53.3282),POINT (-6.22938 53.3282)
4273160551,53.3282,-6.22938,POINT (-6.22938 53.3282),POINT (-6.22938 53.3282)
4273663769,53.3282,-6.22938,POINT (-6.22938 53.3282),POINT (-6.22938 53.3282)
4369910657,52.8094,-7.86467,POINT (-7.86467 52.8094),POINT (-7.86467 52.8094)
4312663059,53.3384,-6.25556,POINT (-6.25556 53.3384),POINT (-6.25556 53.3384)
4330324106,52.6668,-8.61929,POINT (-8.61929 52.6668),POINT (-8.61929 52.6668)
4370686804,52.8093,-7.86535,POINT (-7.86535 52.8093),POINT (-7.86535 52.8093)
4251450126,52.4614,-7.8966,POINT (-7.8966 52.4614),POINT (-7.8966 52.4614)
4352049322,50.824,-0.137189,POINT (-0.137189 50.824),POINT (-0.137189 50.824)
4352049738,50.824,-0.137189,POINT (-0.137189 50.824),POINT (-0.137189 50.824)
4351269389,50.8318,-0.136728,POINT (-0.136728 50.8318),POINT (-0.136728 50.8318)
4351268479,50.8318,-0.136728,POINT (-0.136728 50.8318),POINT (-0.136728 50.8318)
4351268881,50.8318,-0.136728,POINT (-0.136728 50.8318),POINT (-0.136728 50.8318)
4352018632,50.8318,-0.136728,POINT (-0.136728 50.8318),POINT (-0.136728 50.8318)
4336905571,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4336902305,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4337649636,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4336904993,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4337648274,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4336903625,50.8236,-0.133531,POINT (-0.133531 50.8236),POINT (-0.133531 50.8236)
4385774221,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4386534066,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4386536442,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4386535998,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4386537516,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4385770965,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4386536984,50.8311,-0.13249,POINT (-0.13249 50.8311),POINT (-0.13249 50.8311)
4337545638,50.8295,-0.140933,POINT (-0.140933 50.8295),POINT (-0.140933 50.8295)
4336801711,50.8295,-0.140933,POINT (-0.140933 50.8295),POINT (-0.140933 50.8295)
4336800245,50.8295,-0.140933,POINT (-0.140933 50.8295),POINT (-0.140933 50.8295)
4337546150,50.8295,-0.140933,POINT (-0.140933 50.8295),POINT (-0.140933 50.8295)
4336799757,50.8295,-0.140933,POINT (-0.140933 50.8295),POINT (-0.140933 50.8295)
4386532608,50.8265,-0.132479,POINT (-0.132479 50.8265),POINT (-0.132479 50.8265)
4385767417,50.8265,-0.132479,POINT (-0.132479 50.8265),POINT (-0.132479 50.8265)
4386533230,50.8265,-0.132479,POINT (-0.132479 50.8265),POINT (-0.132479 50.8265)
4385767913,50.8265,-0.132479,POINT (-0.132479 50.8265),POINT (-0.132479 50.8265)
4386530796,52.575,-0.25011,POINT (-0.25011 52.575),POINT (-0.25011 52.575)
4386530060,52.575,-0.25011,POINT (-0.25011 52.575),POINT (-0.25011 52.575)
4385765759,52.575,-0.25011,POINT (-0.25011 52.575),POINT (-0.25011 52.575)
4385762875,52.575,-0.25011,POINT (-0.25011 52.575),POINT (-0.25011 52.575)
4386527416,51.5566,-0.108146,POINT (-0.108146 51.5566),POINT (-0.108146 51.5566)
4385761701,51.5566,-0.108146,POINT (-0.108146 51.5566),POINT (-0.108146 51.5566)
4385762153,51.5566,-0.108146,POINT (-0.108146 51.5566),POINT (-0.108146 51.5566)
4386481224,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4385714125,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4385715459,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386479276,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386478064,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386480768,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386477736,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4385713197,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386478594,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386475994,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4385715781,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386481626,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386480316,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386476462,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386476992,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4386478928,50.7953,-1.10822,POINT (-1.10822 50.7953),POINT (-1.10822 50.7953)
4337836039,50.8238,-0.134292,POINT (-0.134292 50.8238),POINT (-0.134292 50.8238)
4352016664,50.833,-0.138123,POINT (-0.138123 50.833),POINT (-0.138123 50.833)
4242201727,51.5074,-0.346525,POINT (-0.346525 51.5074),POINT (-0.346525 51.5074)
4241407402,51.5214,-0.368713,POINT (-0.368713 51.5214),POINT (-0.368713 51.5214)
4240629863,51.5165,-0.176049,POINT (-0.176049 51.5165),POINT (-0.176049 51.5165)
4240634373,51.5165,-0.176049,POINT (-0.176049 51.5165),POINT (-0.176049 51.5165)
4241402856,51.5165,-0.176049,POINT (-0.176049 51.5165),POINT (-0.176049 51.5165)
4242193717,51.5074,-0.346802,POINT (-0.346802 51.5074),POINT (-0.346802 51.5074)
4240709773,53.1452,0.344669,POINT (0.344669 53.1452),POINT (0.344669 53.1452)
4240707835,53.146,0.340732,POINT (0.340732 53.146),POINT (0.340732 53.146)
4242968174,51.5073,-0.346823,POINT (-0.346823 51.5073),POINT (-0.346823 51.5073)
4281553207,52.417,-4.0625,POINT (-4.0625 52.417),POINT (-4.0625 52.417)
4366327242,51.5054,-0.087332,POINT (-0.087332 51.5054),POINT (-0.087332 51.5054)
4349749530,51.4941,-0.099563,POINT (-0.099563 51.4941),POINT (-0.099563 51.4941)
4349001607,51.4941,-0.099563,POINT (-0.099563 51.4941),POINT (-0.099563 51.4941)
4398548991,51.5133,-0.072816,POINT (-0.072816 51.5133),POINT (-0.072816 51.5133)
4246858461,52.4157,-4.06892,POINT (-4.06892 52.4157),POINT (-4.06892 52.4157)
4392784976,51.46,-0.075359,POINT (-0.075359 51.46),POINT (-0.075359 51.46)
4392785314,51.474,-0.090272,POINT (-0.090272 51.474),POINT (-0.090272 51.474)
4356923927,51.4939,-0.099821,POINT (-0.099821 51.4939),POINT (-0.099821 51.4939)
4250903244,52.416,-4.06902,POINT (-4.06902 52.416),POINT (-4.06902 52.416)
4385792950,51.5048,-0.095518,POINT (-0.095518 51.5048),POINT (-0.095518 51.5048)
4376748878,51.4734,-0.087783,POINT (-0.087783 51.4734),POINT (-0.087783 51.4734)
4398548629,51.5144,-0.069597,POINT (-0.069597 51.5144),POINT (-0.069597 51.5144)
4398548251,51.5144,-0.069597,POINT (-0.069597 51.5144),POINT (-0.069597 51.5144)
4335682746,51.4814,-0.094156,POINT (-0.094156 51.4814),POINT (-0.094156 51.4814)
4385031615,51.5048,-0.092815,POINT (-0.092815 51.5048),POINT (-0.092815 51.5048)
4249297260,51.4696,-0.96744,POINT (-0.96744 51.4696),POINT (-0.96744 51.4696)
4250019713,51.4698,-0.968556,POINT (-0.968556 51.4698),POINT (-0.968556 51.4698)
4373412708,51.7127,-0.626564,POINT (-0.626564 51.7127),POINT (-0.626564 51.7127)
4335681976,51.5222,-0.128574,POINT (-0.128574 51.5222),POINT (-0.128574 51.5222)
4376770620,51.4737,-0.08971,POINT (-0.08971 51.4737),POINT (-0.08971 51.4737)
4398552463,51.5031,-0.078481,POINT (-0.078481 51.5031),POINT (-0.078481 51.5031)
4366291596,51.5231,-0.156962,POINT (-0.156962 51.5231),POINT (-0.156962 51.5231)
4271323144,53.1925,-2.88167,POINT (-2.88167 53.1925),POINT (-2.88167 53.1925)
4271326942,53.3344,-2.20917,POINT (-2.20917 53.3344),POINT (-2.20917 53.3344)
4271323970,53.1917,-2.88472,POINT (-2.88472 53.1917),POINT (-2.88472 53.1917)
4270859171,51.7777,-1.32986,POINT (-1.32986 51.7777),POINT (-1.32986 51.7777)
4256250863,53.3475,-6.28612,POINT (-6.28612 53.3475),POINT (-6.28612 53.3475)
4339968073,53.3527,-6.27991,POINT (-6.27991 53.3527),POINT (-6.27991 53.3527)
4368655362,52.4792,-1.89887,POINT (-1.89887 52.4792),POINT (-1.89887 52.4792)
4243586673,51.7835,-1.28909,POINT (-1.28909 51.7835),POINT (-1.28909 51.7835)
4382903747,51.559,-0.178388,POINT (-0.178388 51.559),POINT (-0.178388 51.559)
4253840896,53.467,-2.24704,POINT (-2.24704 53.467),POINT (-2.24704 53.467)
4285415653,52.041,-1.11116,POINT (-1.11116 52.041),POINT (-1.11116 52.041)
4383663220,51.497,-0.108662,POINT (-0.108662 51.497),POINT (-0.108662 51.497)
4271605134,51.7614,-1.32113,POINT (-1.32113 51.7614),POINT (-1.32113 51.7614)
4271605034,51.7614,-1.32113,POINT (-1.32113 51.7614),POINT (-1.32113 51.7614)
4367914441,52.4805,-1.90529,POINT (-1.90529 52.4805),POINT (-1.90529 52.4805)
4258008818,56.3895,-3.43531,POINT (-3.43531 56.3895),POINT (-3.43531 56.3895)
4243586511,51.7618,-1.25253,POINT (-1.25253 51.7618),POINT (-1.25253 51.7618)
4257251451,56.3885,-3.43698,POINT (-3.43698 56.3885),POINT (-3.43698 56.3885)
4270328820,52.5116,-1.81188,POINT (-1.81188 52.5116),POINT (-1.81188 52.5116)
4251009107,53.3467,-6.27247,POINT (-6.27247 53.3467),POINT (-6.27247 53.3467)
4261748451,52.4795,-1.90248,POINT (-1.90248 52.4795),POINT (-1.90248 52.4795)
4383663552,51.4968,-0.108865,POINT (-0.108865 51.4968),POINT (-0.108865 51.4968)
4258008578,56.3876,-3.43861,POINT (-3.43861 56.3876),POINT (-3.43861 56.3876)
4382904681,51.4965,-0.108906,POINT (-0.108906 51.4965),POINT (-0.108906 51.4965)
4382904873,51.4932,-0.104534,POINT (-0.104534 51.4932),POINT (-0.104534 51.4932)
4333751608,56.3816,-3.43357,POINT (-3.43357 56.3816),POINT (-3.43357 56.3816)
4382903039,51.5529,-0.189039,POINT (-0.189039 51.5529),POINT (-0.189039 51.5529)
4322132475,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322874264,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322119747,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322862120,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322867682,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322134503,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322857760,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322126099,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322875356,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322865318,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322856618,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322855676,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322849572,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322872310,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322130213,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322118709,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322120759,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322117687,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322871192,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322873198,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322127143,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322143435,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322135679,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4322850710,51.5147,-0.161093,POINT (-0.161093 51.5147),POINT (-0.161093 51.5147)
4365524548,53.4718,-2.23689,POINT (-2.23689 53.4718),POINT (-2.23689 53.4718)
4339968199,53.3475,-6.25918,POINT (-6.25918 53.3475),POINT (-6.25918 53.3475)
4395612293,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4393376750,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4394689093,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4396388678,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4394667718,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4393957509,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4394286607,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4395053920,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4395053412,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4395018960,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4392445367,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4395018856,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4395054478,52.4102,-1.54899,POINT (-1.54899 52.4102),POINT (-1.54899 52.4102)
4340711860,53.3291,-6.33411,POINT (-6.33411 53.3291),POINT (-6.33411 53.3291)
4251380311,51.5191,-0.188184,POINT (-0.188184 51.5191),POINT (-0.188184 51.5191)
4259696064,53.2241,-3.18557,POINT (-3.18557 53.2241),POINT (-3.18557 53.2241)
4252149204,51.5107,-0.225553,POINT (-0.225553 51.5107),POINT (-0.225553 51.5107)
4252150704,51.5112,-0.225348,POINT (-0.225348 51.5112),POINT (-0.225348 51.5112)
4251379303,51.5099,-0.224017,POINT (-0.224017 51.5099),POINT (-0.224017 51.5099)
4250609843,51.5098,-0.224082,POINT (-0.224082 51.5098),POINT (-0.224082 51.5098)
4274083486,53.2242,-3.18564,POINT (-3.18564 53.2242),POINT (-3.18564 53.2242)
4252154068,51.5231,-0.15677,POINT (-0.15677 51.5231),POINT (-0.15677 51.5231)
4252151248,51.511,-0.225037,POINT (-0.225037 51.511),POINT (-0.225037 51.511)
4252150212,51.51,-0.226948,POINT (-0.226948 51.51),POINT (-0.226948 51.51)
4314689808,51.5621,-0.075564,POINT (-0.075564 51.5621),POINT (-0.075564 51.5621)
4233684328,51.5488,-0.0604,POINT (-0.0604 51.5488),POINT (-0.0604 51.5488)
4265806108,51.5483,-0.026273,POINT (-0.026273 51.5483),POINT (-0.026273 51.5483)
4333906463,51.5372,-0.081732,POINT (-0.081732 51.5372),POINT (-0.081732 51.5372)
4266072221,51.5063,-0.12714,POINT (-0.12714 51.5063),POINT (-0.12714 51.5063)
4257794506,51.5063,-0.12714,POINT (-0.12714 51.5063),POINT (-0.12714 51.5063)
4313974751,51.4878,-0.108962,POINT (-0.108962 51.4878),POINT (-0.108962 51.4878)
4398749597,51.5241,-0.073492,POINT (-0.073492 51.5241),POINT (-0.073492 51.5241)
4278378295,51.5032,-0.091581,POINT (-0.091581 51.5032),POINT (-0.091581 51.5032)
4265861248,51.5478,-0.026023,POINT (-0.026023 51.5478),POINT (-0.026023 51.5478)
4297466223,52.7641,-1.23583,POINT (-1.23583 52.7641),POINT (-1.23583 52.7641)
4300918813,52.7641,-1.23583,POINT (-1.23583 52.7641),POINT (-1.23583 52.7641)
4271564166,51.5291,-0.109148,POINT (-0.109148 51.5291),POINT (-0.109148 51.5291)
4318954844,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4357186170,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4357185344,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4318135437,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4394230775,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4345882471,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4280828795,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4318214875,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4320200704,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4387301108,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4398592424,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4345883599,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4280838269,53.2854,-3.8382,POINT (-3.8382 53.2854),POINT (-3.8382 53.2854)
4314688106,51.5622,-0.075316,POINT (-0.075316 51.5622),POINT (-0.075316 51.5622)
4259460947,51.5416,-0.083963,POINT (-0.083963 51.5416),POINT (-0.083963 51.5416)
4400071397,51.4933,-0.207436,POINT (-0.207436 51.4933),POINT (-0.207436 51.4933)
4400825794,51.4933,-0.207436,POINT (-0.207436 51.4933),POINT (-0.207436 51.4933)
4400061091,51.4933,-0.207436,POINT (-0.207436 51.4933),POINT (-0.207436 51.4933)
4256726500,52.7627,-1.23633,POINT (-1.23633 52.7627),POINT (-1.23633 52.7627)
4315944300,51.5056,-0.089306,POINT (-0.089306 51.5056),POINT (-0.089306 51.5056)
4279123824,51.4998,-0.076335,POINT (-0.076335 51.4998),POINT (-0.076335 51.4998)
4233478463,51.5537,-0.079404,POINT (-0.079404 51.5537),POINT (-0.079404 51.5537)
4330683614,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4331024240,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4330071009,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4330142133,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4331133906,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4330828972,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4330466822,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4329736423,51.5581,-0.282747,POINT (-0.282747 51.5581),POINT (-0.282747 51.5581)
4252737515,51.5253,-0.13926,POINT (-0.13926 51.5253),POINT (-0.13926 51.5253)
4341104870,60.0589,-1.22249,POINT (-1.22249 60.0589),POINT (-1.22249 60.0589)
4331834887,59.9689,-1.34274,POINT (-1.34274 59.9689),POINT (-1.34274 59.9689)
4278965277,59.9704,-1.33844,POINT (-1.33844 59.9704),POINT (-1.33844 59.9704)
4332552518,59.9532,-1.33029,POINT (-1.33029 59.9532),POINT (-1.33029 59.9532)
4387410964,60.1405,-1.26635,POINT (-1.26635 60.1405),POINT (-1.26635 60.1405)
4387407554,60.1397,-1.26635,POINT (-1.26635 60.1397),POINT (-1.26635 60.1397)
4331835887,59.97,-1.33707,POINT (-1.33707 59.97),POINT (-1.33707 59.97)
4271156393,53.7042,-0.362377,POINT (-0.362377 53.7042),POINT (-0.362377 53.7042)
4278596195,59.9699,-1.33527,POINT (-1.33527 59.9699),POINT (-1.33527 59.9699)
4340969102,59.9914,-1.32557,POINT (-1.32557 59.9914),POINT (-1.32557 59.9914)
4340967300,59.9914,-1.32557,POINT (-1.32557 59.9914),POINT (-1.32557 59.9914)
4331814831,59.9541,-1.33291,POINT (-1.33291 59.9541),POINT (-1.33291 59.9541)
4332552338,59.9536,-1.33093,POINT (-1.33093 59.9536),POINT (-1.33093 59.9536)
4386646459,60.1357,-1.27244,POINT (-1.27244 60.1357),POINT (-1.27244 60.1357)
4331836919,59.9707,-1.33449,POINT (-1.33449 59.9707),POINT (-1.33449 59.9707)
4279626404,59.9698,-1.3369,POINT (-1.3369 59.9698),POINT (-1.3369 59.9698)
